row_id,stage,family,spec_fingerprint,b_effect,e_effect,prediction_diff,b_false_conjunction,e_false_conjunction,b_row_pass,e_row_pass,b_work,e_work,b_persistent_bytes,e_persistent_bytes,b_quiescent,e_quiescent
f2-one-strong-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,amplitude_vs_multiplicity,6979506973591772054,1,0,true,true,false,false,true,16,4,352,352,true,true
f2-two-weak-distinct-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,amplitude_vs_multiplicity,874180774729010289,1,1,false,false,false,true,true,21,19,352,352,true,true
f2-two-weak-same-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,amplitude_vs_multiplicity,6858854980317678645,1,1,false,true,true,false,false,21,19,352,352,true,true
f2-asymmetric-distinct-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,amplitude_vs_multiplicity,4312543809250604020,1,1,false,false,false,true,true,21,19,352,352,true,true
f3-direct-return-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,dense_return_topology,2352708815008326686,1,1,false,false,false,true,true,105,103,576,576,true,true
f3-crossed-return-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,dense_return_topology,4325143958667040670,1,1,false,false,false,true,true,105,103,576,576,true,true
f3-no-return-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,dense_return_topology,17646686206247192078,1,1,false,false,false,true,true,95,89,576,576,true,true
f3-direct-return-s211-m0-r0-t3-c1-l4-d0-tr0-a6,micro,dense_return_topology,12929513591628277750,1,1,false,false,false,true,true,137,135,1024,1024,true,true
f3-crossed-return-s211-m0-r0-t3-c1-l4-d0-tr0-a6,micro,dense_return_topology,4763199360176574070,1,1,false,false,false,true,true,137,135,1024,1024,true,true
f3-no-return-s211-m0-r0-t3-c1-l4-d0-tr0-a6,micro,dense_return_topology,4423172962666036742,1,1,false,false,false,true,true,123,117,1024,1024,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d-1-tr0-a2,micro,timing_transfer,10088606676033358162,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,timing_transfer,7413419222113522141,1,1,false,false,false,true,true,36,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d1-tr0-a2,micro,timing_transfer,10832620513408422640,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d2-tr0-a2,micro,timing_transfer,8976278018376487202,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d3-tr0-a2,micro,timing_transfer,2600263696600420148,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d4-tr0-a2,micro,timing_transfer,9079853579553107314,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d5-tr0-a2,micro,timing_transfer,3688680120598809392,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d-1-tr2-a2,micro,timing_transfer,17813384484188251722,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d0-tr2-a2,micro,timing_transfer,16695503452395287945,1,1,false,false,false,true,true,36,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d1-tr2-a2,micro,timing_transfer,11331007841890585056,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d2-tr2-a2,micro,timing_transfer,10287118755738631086,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d3-tr2-a2,micro,timing_transfer,3665962757668317412,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d4-tr2-a2,micro,timing_transfer,7436218597532357870,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d5-tr2-a2,micro,timing_transfer,8428913692028309824,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d-1-tr4-a2,micro,timing_transfer,12794581947464819042,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d0-tr4-a2,micro,timing_transfer,13370874859240257925,1,1,false,false,false,true,true,36,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d1-tr4-a2,micro,timing_transfer,14205156876349459120,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d2-tr4-a2,micro,timing_transfer,16076651791407942866,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d3-tr4-a2,micro,timing_transfer,262183727708291540,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d4-tr4-a2,micro,timing_transfer,4302128571863523242,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c1-l4-d5-tr4-a2,micro,timing_transfer,12436064118865729072,0,0,false,false,false,true,true,14,18,272,272,true,true
ctl-initial-ab-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,904857236117862,2,2,false,false,false,true,true,83,76,272,272,true,true
ctl-initial-cd-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,18308554951037725250,2,2,false,false,false,true,true,83,76,272,272,true,true
ctl-crossed-ad-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,1312446777442248254,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-crossed-cb-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,16281718137205044614,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-singleton-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,9450293805302243364,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-old-self-evidence-s211-m0-r0-t3-c1-l4-d0-tr0-a6,micro,shared_control,14884549235995652811,1,1,false,false,false,true,true,123,117,1024,1024,true,true
ctl-blocked-return-s211-m0-r0-t3-c1-l4-d0-tr0-a6,micro,shared_control,15880854120840369238,1,1,false,false,false,true,true,123,117,1024,1024,true,true
ctl-stale-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,2473518427644309354,0,0,false,false,false,true,true,21,17,160,160,true,true
ctl-deallocation-bootstrap-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,5987953650358827811,0,0,false,false,false,true,true,12,16,224,224,true,true
ctl-ambiguity-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,5498329890622495962,2,2,false,false,false,true,true,92,80,544,544,true,true
ctl-recursion-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,17678970541744800801,1,1,false,false,false,true,true,82,71,496,496,true,true
ctl-replay-s211-m0-r0-t3-c1-l4-d0-tr0-a2,micro,shared_control,2819365312683003870,1,1,false,false,false,true,true,36,30,272,272,true,true
f1-aa-same-tick-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,same_source_bursts,4594868364143364644,1,1,false,true,true,false,false,21,19,160,160,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l0-d-1-tr0-a2,micro,same_source_bursts,1284634426477106032,0,0,false,false,false,true,true,9,9,160,160,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l0-d-1-tr0-a2,micro,same_source_bursts,8493619359996360218,0,0,false,false,false,true,true,14,19,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,same_source_bursts,273576308927715508,1,1,false,true,true,false,false,21,19,160,160,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,same_source_bursts,8992476854761370199,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l0-d1-tr0-a2,micro,same_source_bursts,4194925394803700080,0,0,false,false,false,true,true,9,9,160,160,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l0-d1-tr0-a2,micro,same_source_bursts,2111711632947524860,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l0-d2-tr0-a2,micro,same_source_bursts,15217280636213288536,0,0,false,false,false,true,true,9,9,160,160,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l0-d2-tr0-a2,micro,same_source_bursts,15039334295609344492,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l0-d3-tr0-a2,micro,same_source_bursts,9065737735506656004,0,0,false,false,false,true,true,9,9,160,160,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l0-d3-tr0-a2,micro,same_source_bursts,9704117368550994692,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l0-d4-tr0-a2,micro,same_source_bursts,4950823649358639484,0,0,false,false,false,true,true,9,9,160,160,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l0-d4-tr0-a2,micro,same_source_bursts,14626272782125950268,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l0-d5-tr0-a2,micro,same_source_bursts,12956198434461582832,0,0,false,false,false,true,true,9,9,160,160,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l0-d5-tr0-a2,micro,same_source_bursts,3892630969181515644,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-one-path-s211-m0-r0-t3-c2-l0-d1-tr0-a2,micro,same_source_bursts,4144852006714282433,0,1,true,false,true,true,false,19,41,272,272,true,true
f1-a-burst-4-s211-m0-r0-t3-c2-l0-d4-tr0-a2,micro,same_source_bursts,16967983652970932504,0,0,false,false,false,true,true,19,29,272,272,true,true
f2-one-strong-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,amplitude_vs_multiplicity,15581787509057583602,1,0,true,true,false,false,true,16,4,160,160,true,true
f2-two-weak-distinct-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,amplitude_vs_multiplicity,18160146066925121291,1,1,false,false,false,true,true,21,19,160,160,true,true
f2-two-weak-same-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,amplitude_vs_multiplicity,18051798241944066555,1,1,false,true,true,false,false,21,19,160,160,true,true
f2-asymmetric-distinct-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,amplitude_vs_multiplicity,1859799615421252404,1,1,false,false,false,true,true,21,19,160,160,true,true
f3-direct-return-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,dense_return_topology,9160906672457836676,1,1,false,false,false,true,true,50,49,384,384,true,true
f3-crossed-return-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,dense_return_topology,9310804215151321326,1,1,false,false,false,true,true,50,49,384,384,true,true
f3-no-return-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,dense_return_topology,7187138831708881296,1,1,false,false,false,true,true,40,35,384,384,true,true
f3-direct-return-s211-m0-r0-t3-c2-l0-d0-tr0-a6,micro,dense_return_topology,442118047303151060,1,1,false,false,false,true,true,66,65,832,832,true,true
f3-crossed-return-s211-m0-r0-t3-c2-l0-d0-tr0-a6,micro,dense_return_topology,546575998162541054,1,1,false,false,false,true,true,66,65,832,832,true,true
f3-no-return-s211-m0-r0-t3-c2-l0-d0-tr0-a6,micro,dense_return_topology,9821071358793742368,1,1,false,false,false,true,true,52,47,832,832,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d-1-tr0-a2,micro,timing_transfer,17525394973218289142,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,timing_transfer,17243894611684399615,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d1-tr0-a2,micro,timing_transfer,2356622294828245138,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d2-tr0-a2,micro,timing_transfer,7934189876374210952,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d3-tr0-a2,micro,timing_transfer,10009457413335702666,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d4-tr0-a2,micro,timing_transfer,18369339581686870988,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d5-tr0-a2,micro,timing_transfer,1380650796642776282,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d-1-tr2-a2,micro,timing_transfer,8091355469341067402,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d0-tr2-a2,micro,timing_transfer,2210163810598988783,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d1-tr2-a2,micro,timing_transfer,11681347142168984454,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d2-tr2-a2,micro,timing_transfer,11712200256427691832,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d3-tr2-a2,micro,timing_transfer,3948099541902451142,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d4-tr2-a2,micro,timing_transfer,15333132952401030844,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d5-tr2-a2,micro,timing_transfer,13686456540861659398,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d-1-tr4-a2,micro,timing_transfer,564566606680079070,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d0-tr4-a2,micro,timing_transfer,3983086768355985823,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d1-tr4-a2,micro,timing_transfer,7996758766668323170,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d2-tr4-a2,micro,timing_transfer,542594132199682600,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d3-tr4-a2,micro,timing_transfer,16447816255977880770,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d4-tr4-a2,micro,timing_transfer,14952562016910290476,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l0-d5-tr4-a2,micro,timing_transfer,174448013231535466,0,0,false,false,false,true,true,14,18,272,272,true,true
ctl-initial-ab-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,9440399898558627108,2,2,false,false,false,true,true,81,76,272,272,true,true
ctl-initial-cd-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,3760351002779593488,2,2,false,false,false,true,true,81,76,272,272,true,true
ctl-crossed-ad-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,912205427309481492,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-crossed-cb-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,10420015239686948828,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-singleton-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,6467547914085811634,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-old-self-evidence-s211-m0-r0-t3-c2-l0-d0-tr0-a6,micro,shared_control,7843846713661123435,1,1,false,false,false,true,true,52,47,832,832,true,true
ctl-blocked-return-s211-m0-r0-t3-c2-l0-d0-tr0-a6,micro,shared_control,17349172741690164062,1,1,false,false,false,true,true,52,47,832,832,true,true
ctl-stale-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,9621502273726303842,0,0,false,false,false,true,true,20,17,160,160,true,true
ctl-deallocation-bootstrap-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,10882102384520923075,0,0,false,false,false,true,true,12,16,224,224,true,true
ctl-ambiguity-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,14312515532955457212,2,2,false,false,false,true,true,90,80,544,544,true,true
ctl-recursion-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,16595891881360913513,1,1,false,false,false,true,true,82,71,496,496,true,true
ctl-replay-s211-m0-r0-t3-c2-l0-d0-tr0-a2,micro,shared_control,16790818713412517470,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-same-tick-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,same_source_bursts,13452501026810458508,1,1,false,true,true,false,false,21,19,352,352,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l4-d-1-tr0-a2,micro,same_source_bursts,7967684067147327904,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l4-d-1-tr0-a2,micro,same_source_bursts,12209282090561976026,0,0,false,false,false,true,true,14,19,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,same_source_bursts,15982721291590735236,1,1,false,true,true,false,false,21,19,352,352,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,same_source_bursts,17569540326483025519,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l4-d1-tr0-a2,micro,same_source_bursts,10951767233310318040,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l4-d1-tr0-a2,micro,same_source_bursts,16953968301916245620,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l4-d2-tr0-a2,micro,same_source_bursts,9309294939405376960,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l4-d2-tr0-a2,micro,same_source_bursts,9396859790366424132,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l4-d3-tr0-a2,micro,same_source_bursts,6623143335019620516,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l4-d3-tr0-a2,micro,same_source_bursts,6762193081656722188,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l4-d4-tr0-a2,micro,same_source_bursts,7257062279891102492,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l4-d4-tr0-a2,micro,same_source_bursts,11890970546979619924,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-aa-spacing-s211-m0-r0-t3-c2-l4-d5-tr0-a2,micro,same_source_bursts,15036263685174545720,0,0,false,false,false,true,true,9,9,352,352,true,true
f1-ab-distinct-s211-m0-r0-t3-c2-l4-d5-tr0-a2,micro,same_source_bursts,3939918336252982132,0,0,false,false,false,true,true,14,18,272,272,true,true
f1-one-path-s211-m0-r0-t3-c2-l4-d1-tr0-a2,micro,same_source_bursts,15289437464269274337,0,1,true,false,true,true,false,19,41,272,272,true,true
f1-a-burst-4-s211-m0-r0-t3-c2-l4-d4-tr0-a2,micro,same_source_bursts,14892988028597579992,0,0,false,false,false,true,true,19,29,272,272,true,true
f2-one-strong-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,amplitude_vs_multiplicity,12848436749591445562,1,0,true,true,false,false,true,16,4,352,352,true,true
f2-two-weak-distinct-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,amplitude_vs_multiplicity,2075474703469813995,1,1,false,false,false,true,true,21,19,352,352,true,true
f2-two-weak-same-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,amplitude_vs_multiplicity,6767949568265203667,1,1,false,true,true,false,false,21,19,352,352,true,true
f2-asymmetric-distinct-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,amplitude_vs_multiplicity,5115319352028493276,1,1,false,false,false,true,true,21,19,352,352,true,true
f3-direct-return-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,dense_return_topology,2617732948109382332,1,1,false,false,false,true,true,104,103,576,576,true,true
f3-crossed-return-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,dense_return_topology,5977034564452888150,1,1,false,false,false,true,true,104,103,576,576,true,true
f3-no-return-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,dense_return_topology,13668050706988059864,1,1,false,false,false,true,true,94,89,576,576,true,true
f3-direct-return-s211-m0-r0-t3-c2-l4-d0-tr0-a6,micro,dense_return_topology,11254521289520143116,1,1,false,false,false,true,true,136,135,1024,1024,true,true
f3-crossed-return-s211-m0-r0-t3-c2-l4-d0-tr0-a6,micro,dense_return_topology,10426364101092168262,1,1,false,false,false,true,true,136,135,1024,1024,true,true
f3-no-return-s211-m0-r0-t3-c2-l4-d0-tr0-a6,micro,dense_return_topology,8141719221650864424,1,1,false,false,false,true,true,122,117,1024,1024,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d-1-tr0-a2,micro,timing_transfer,5474403773828636038,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,timing_transfer,7339233653876208895,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d1-tr0-a2,micro,timing_transfer,11605642609665047570,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d2-tr0-a2,micro,timing_transfer,15502898158358364704,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d3-tr0-a2,micro,timing_transfer,7821893626979739498,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d4-tr0-a2,micro,timing_transfer,17933527054446952988,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d5-tr0-a2,micro,timing_transfer,10444403478596102954,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d-1-tr2-a2,micro,timing_transfer,8465821629164411450,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d0-tr2-a2,micro,timing_transfer,14252914248936456111,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d1-tr2-a2,micro,timing_transfer,16544579600089258270,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d2-tr2-a2,micro,timing_transfer,2346502067809376720,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d3-tr2-a2,micro,timing_transfer,13037355431688086686,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d4-tr2-a2,micro,timing_transfer,17604964866035581164,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d5-tr2-a2,micro,timing_transfer,4567820811765036574,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d-1-tr4-a2,micro,timing_transfer,8071239873202018094,0,0,false,false,false,true,true,14,19,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d0-tr4-a2,micro,timing_transfer,3501774422864779103,1,1,false,false,false,true,true,35,30,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d1-tr4-a2,micro,timing_transfer,16601744666728316034,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d2-tr4-a2,micro,timing_transfer,17832227377828429792,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d3-tr4-a2,micro,timing_transfer,9165023214385170546,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d4-tr4-a2,micro,timing_transfer,965853705164566076,0,0,false,false,false,true,true,14,18,272,272,true,true
f4-transfer-s211-m0-r0-t3-c2-l4-d5-tr4-a2,micro,timing_transfer,16655193809644314138,0,0,false,false,false,true,true,14,18,272,272,true,true
ctl-initial-ab-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,5680789095963134788,2,2,false,false,false,true,true,81,76,272,272,true,true
ctl-initial-cd-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,8543088559846418352,2,2,false,false,false,true,true,81,76,272,272,true,true
ctl-crossed-ad-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,129679055007774252,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-crossed-cb-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,4460797173197372116,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-singleton-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,9815984871208184026,0,0,false,false,false,true,true,9,13,272,272,true,true
ctl-old-self-evidence-s211-m0-r0-t3-c2-l4-d0-tr0-a6,micro,shared_control,11518580353909833059,1,1,false,false,false,true,true,122,117,1024,1024,true,true
ctl-blocked-return-s211-m0-r0-t3-c2-l4-d0-tr0-a6,micro,shared_control,15731241737032322158,1,1,false,false,false,true,true,122,117,1024,1024,true,true
ctl-stale-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,4918511381259405074,0,0,false,false,false,true,true,20,17,160,160,true,true
ctl-deallocation-bootstrap-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,5066206174241312243,0,0,false,false,false,true,true,12,16,224,224,true,true
ctl-ambiguity-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,13601028450270306804,2,2,false,false,false,true,true,90,80,544,544,true,true
ctl-recursion-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,12838520330094456153,1,1,false,false,false,true,true,82,71,496,496,true,true
ctl-replay-s211-m0-r0-t3-c2-l4-d0-tr0-a2,micro,shared_control,4759372951139960150,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-same-tick-s211-m1-r1-t2-c1-l0-d0-tr0-a2,micro,same_source_bursts,17896458944377996804,1,1,false,true,true,false,false,21,19,160,160,true,true
f1-aa-spacing-s211-m1-r1-t2-c1-l0-d-1-tr0-a2,micro,same_source_bursts,11659402095676793036,0,0,false,false,false,true,true,9,9,160,160,true,true
f1-ab-distinct-s211-m1-r1-t2-c1-l0-d-1-tr0-a2,micro,same_source_bursts,11047496635488014286,0,0,false,false,false,true,true,14,19,272,272,true,true
f1-aa-spacing-s211-m1-r1-t2-c1-l0-d0-tr0-a2,micro,same_source_bursts,4823931545454944272,1,1,false,true,true,false,false,21,19,160,160,true,true
f1-ab-distinct-s211-m1-r1-t2-c1-l0-d0-tr0-a2,micro,same_source_bursts,4188306352578654979,1,1,false,false,false,true,true,35,30,272,272,true,true
f1-aa-spacing-s211-m1-r1-t2-c1-l0-d1-tr0-a2,micro,same_source_bursts,5015124089980798976,0,0,false,false,false,true,true,9,9,160,160,true,true
f1-ab-distinct-s211-m1-r1-t2-c1-l0-d1-tr0-a2,micro,same_source_bursts,11261641360480000252,0,0,false,false,false,true,true,14,18,272,272,true,true
